NETPROFIT,FIRSTNOTICEDATE,INTEXP,INVESTINCOME,SURRENDERPREMIUM,TOTALOPERATEREVE,DILUTEDEPS,NONOPERATEREVE,NETCONTACTRESERVE,EXCHANGEINCOME,NONOPERATEEXP,PARENTOTHERCINCOME,COMMEXP,PREMIUMEARNED,SUMPROFIT,MINORITYCINCOME,COMBINEDNETPROFITB,INCOMETAX,MINORITYINCOME,TOTALOPERATEEXPOTHER,PARENTNETPROFIT,OTHERREVE,SALEEXP,BASICEPS,STARTDATE,PARENTCINCOME,POLICYDIVIEXP,SUMCINCOME,OTHEREXP,FVALUEINCOME,COMMREVE,FINANCEEXP,NETINDEMNITYEXP,OPERATEEXP,NONLASSETNETLOSS,INVESTJOINTINCOME,NETPROFITOTHER2,OPERATEREVE,OTHERCINCOME,TOTALOPERATEREVEOTHER,RDEXP,ASSETDEVALUELOSS,LATESTNOTICEDATE,OPERATETAX,OPERATEPROFIT,RIEXP,TOTALOPERATEEXP,INTREVE,MANAGEEXP,OPERATEPROFITBALANCE,MINORITYOTHERCINCOME,REPORTDATE,ENDDATE,MATURITYRECSALABLE,EFFECTIVECAFLHEDGING,INVESTEDCANTREC,OTHERCINCOMEOTHER,FVALUEOSALABLE,OTHERCINCOMEREC,CANTRECOTHER,INVESTEDREC,OTHERCINCOMECANTREC,RECOTHER,REMEDEFINEDBENEFIT,DIFFCONVERSIONFC,SUMCINCOMEOTHER,TERMINATIONONPROFIT,MIOTHERINCOME,CONTINUOUSONPROFIT,ADISPOSALINCOME,OFWINTREVE,CREDRISKFVALUE,OTHCREDINVCRED,OTHCREDINVFVALUE,OFWINTEXP,NETEXHEDGINCOME,CREDDEVALUELOSS,OTHEREQUITYINVFVALUE,FASSETRECOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE,ACF_END_INCOME,CREDIT_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME
51961652.25,2020-2-29,,30744039.24,,548735086.6,0.1437,2095381.62,,,170625.85,,,,75176416.47,-18713984.52,,23214764.22,-18713984.52,,70675636.77,,279460377.7,0.1437,2019-1-1,70675636.77,,51961652.25,,,,18554201.9,,66175023.44,,-1181391.9,,548735086.6,,,45433572.69,,2020-2-29,6236062.43,73251660.7,,524756663.1,,108897425,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,15085070.27,51961652.25,-743.98,16425318.32,,,,30637973.24,,,,,CNY,10005480,合并,年度报告,年度报告,,3444871.69,
5388995172,2020-3-6,,-109428942.3,,72619869343,1.07,145724574.8,,,59519357.76,,,,6578627973,2523421.6,,1189632801,2523421.6,,5386471751,,862709265.4,1.07,2019-1-1,5386471751,,5388995172,,0,,485326234.2,,59544529213,,5366673.52,,72619869343,,,2785761987,,2021-3-2,552725300.8,6492422756,,65676993396,,1445941395,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,101680348.9,5388995172,-2355751.04,181915288.9,,,,675352668.3,,,,,CNY,10005629,合并,年度报告,年度报告,,-37620685.35,-402728161.7
553400761.4,2020-3-12,,-20733157.79,,7210711386,0.4696,1571992.53,,,12000132.87,-56482.75,,,633726258.5,,,80325497.06,,,553400761.4,,835337733.3,0.4696,2019-1-1,553344278.7,,553344278.7,,-9886529.87,,12859175.74,,4876578494,,31142884.82,,7210711386,-56482.75,,359893448.8,,2021-3-12,44415326.98,644154398.8,,6587200488,,458116308.6,0,,2019-12-31,2020-12-31,,,,,,-56482.75,,,,,,-56482.75,,,89408796.26,553400761.4,4234859.77,7290382.1,,,,13143665.93,,,,,CNY,10005657,合并,年度报告,年度报告,,318297.9,-42698765.82
1.64365E+11,2020-2-21,,77497000000,26661000000,1.16887E+12,8.38,427000000,2.86921E+11,779000000,716000000,8519000000,1.14753E+11,7.48779E+11,1.84739E+11,15671000000,,20374000000,14958000000,14522000000,1.49407E+11,60172000000,,8.41,2019-1-1,1.57926E+11,19329000000,1.73597E+11,65439000000,44091000000,44230000000,,2.13767E+11,,,23224000000,,1.16887E+12,9232000000,99991000000,,,2021-2-4,4272000000,1.85028E+11,13000000,9.83839E+11,90187000000,1.72892E+11,0,713000000,2019-12-31,2020-12-31,,,1697000000,,,2629000000,-3006000000,204000000,5890000000,1956000000,,469000000,,,3036000000,1.64365E+11,105000000,,,,,,,65270000000,7199000000,,CNY,10009951,合并,年度报告,年度报告,45000000,,
9925845382,2020-1-10,,4907452293,,36101631985,0.3911,96079813.78,,,141126750.9,-197835931.4,,,11824030489,864193699.2,,1898185107,863566998.7,,9062278384,,79623718.49,0.3911,2019-1-1,8864442452,,9728636151,,-132226436.3,,812624024.5,,25015768134,,4905711269,,36101631985,-197209230.9,,47207613.87,,2021-3-30,342887409.3,11869077426,,29436371799,,3138260899,0,626700.51,2019-12-31,2020-12-31,,,-14572982.05,,,-183262949.3,,-406263904.5,-14572982.05,,,223000955.2,,,665515017.3,9925845382,73937449.17,281571003,,,,1166874402,,,,,CNY,10019574,合并,年度报告,年度报告,,13302948.44,-324164031.5
560023901.1,2020-3-17,,10227700.27,,2900686684,0.65,343593.66,,,2268191.98,-14563303.42,,,703472976.8,111587608.5,,143449075.7,111587608.5,,448436292.6,,2485888.74,0.65,2019-1-1,433872989.1,,545460597.6,,63382065.2,,48456698.36,,1997631333,,371187.62,,2900686684,-14563303.42,,,,2020-3-31,74915629.06,705397575.1,,2275093119,,151603570.3,0,,2019-12-31,2019-12-31,,,,,,,,,-14563303.42,,,,,,1001126.63,560023901.1,-816319.74,8211631.43,,,,56539218.15,,,-14563303.42,,CNY,10005544,合并,年度报告,年度报告,,6009437.26,
106471997.1,2020-2-29,,7833648.06,,3310871525,0.336,4482439.28,,,2212891.37,,,,145359161.7,1910752.21,,38887164.51,1910752.21,,104561244.9,,114026677.7,0.336,2019-1-1,104561244.9,,106471997.1,,5556098.12,,-3257777.92,,2968976707,,-890758.6,,3310871525,,,,,2020-2-29,14712380.11,143089613.7,,3178208590,,83750603.14,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,741123.56,106471997.1,5713.01,39846557.29,,,,30463020.23,,,,,CNY,10005566,合并,年度报告,年度报告,,-3660058.25,-49845.91
149552368.1,2020-3-17,,928512,,1049609531,0.2,394909.68,,,6129846.7,,,,157366575.6,,,7814207.49,,,149552368.1,,25124899.26,0.2,2019-1-1,149552368.1,,149552368.1,,,,11555302.51,,681341109.6,,,,1049609531,,,53550925.56,,2020-3-17,11877257.72,163101512.6,,885524032,,102074537.3,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,9843310.6,149552368.1,,1692896.44,,,,14065578.89,,,,,CNY,10004310,合并,年度报告,年度报告,,-1008197.4,-10747611.76
59713040.58,2020-2-28,,3339851.69,,288261745.2,0.0299,120002.76,,,720518.53,,,,65324842.02,3047373.96,,5611801.44,3047373.96,,56665666.62,,,0.0299,2019-1-1,56665666.62,,59713040.58,,,,-2734746.16,,172810638.4,,340889.89,,288261745.2,,,,,2020-2-28,8811127.89,65925357.79,,213435879.6,,34548859.51,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,192501.24,59713040.58,-155258.13,2778715.13,,,,,,,,,CNY,10004312,合并,年度报告,年度报告,,525114.87,-12802717.45
164055008.8,2020-3-17,,18069441.54,,2001939842,0.57,27300416.65,,,834405.4,1589221.15,,,213408933.6,59351537.15,,49353924.8,58821796.77,,105233212,,63389947.24,0.57,2019-1-1,106822433.2,,166173970.3,,1541189,,-7160360.79,,1665801087,,,,2001939842,2118961.53,,71898743.35,,2021-3-23,11493436.8,186942922.3,,1888431236,,83008382.58,0,529740.38,2019-12-31,2020-12-31,,,,,,1580826.67,,,8394.48,,8394.48,1580826.67,,,4979380.03,164055008.8,63688086.21,5218650.55,,,,941366.7,,,,,CNY,10005458,合并,年度报告,年度报告,,-1186738.45,-13657041.57
693454015.5,2020-3-12,,-38444857.09,,6563638226,0.42,1517311.8,,,5227021.57,217509180.5,,,766550846.3,2389638.18,,73096830.79,2389638.18,,691064377.3,,236719285.5,0.42,2019-1-1,908573557.8,,910963196,,-74109.58,,-75138089.72,,5066647247,,-29747.65,,6563638226,217509180.5,,295598805.4,,2021-3-12,32854697.7,770260556.1,,5870327330,,313645384.7,0,,2019-12-31,2020-12-31,,,,,,-190819.48,,,217700000,,,-190819.48,,,162167363.7,693454015.5,6752334.55,86392099.13,,,,20620379.59,,,217700000,,CNY,10046972,合并,年度报告,年度报告,,-8319760.2,-45131310.8
1346515484,2020-3-13,,30156351,,30566841834,0.42,150550011,,,10935728,-3778163,,,1543922719,339384536,,197407235,339384536,,1007130948,,181189653,0.42,2019-1-1,1003352785,,1342737321,,102617,,929216843,,26842854896,,21273619,,30566841834,-3778163,,123290619,,2020-3-13,370751642,1404308436,,29048105076,,600801423,0,,2019-12-31,2019-12-31,,,,,,-3694033,,,-84130,,,-3694033,,,25330181,1346515484,12901107,85811546,,,,977540312,,,-84130,,CNY,10054349,合并,年度报告,年度报告,,-51198549,-131720029
219174362.8,2020-3-5,,713000,,1110175620,0.15,42472.46,,,2245712.65,33505875,,,294771364.3,,,75597001.49,,,219174362.8,,13625082.63,0.15,2019-1-1,252680237.8,,252680237.8,,,,-16126344.62,,727489945.2,,,,1110175620,33505875,,,,2021-3-27,7078736.11,296974604.5,,829086385.3,,97018965.94,0,,2019-12-31,2020-12-31,,,,,,,,,33505875,,,,,,15804050.2,219174362.8,,24376964.95,,,,1780758.02,,,33505875,,CNY,10067145,合并,年度报告,年度报告,,-407774.99,-223905.67
124642730.1,2020-2-29,,31587280.25,,1571312190,0.26,12612831.46,,,1604430.43,-8086094.11,,,159727642.2,15088665.11,,35084912.11,14510646.2,,110132083.9,,167673756.7,0.26,2019-1-1,102045989.7,,117134654.9,,,,26186910.63,,987300660.7,,10797562.67,,1571312190,-7508075.2,,88940248.95,,2021-3-9,17178649.43,148719241.1,,1447223342,,159943115.9,0,578018.91,2019-12-31,2020-12-31,,,,,,933527.38,,291906.54,-9019621.49,,25892.01,641620.84,,,19272379.7,124642730.1,10649274.27,3211994.4,,,,30197288.18,,,-9045513.5,,CNY,10093934,合并,年度报告,年度报告,,-18875994.63,-18002545.75
911018529.4,2020-3-18,,7929977.48,,5572058322,1.4083,4724386.64,,,7388242.43,,,,1036684034,648156.28,,125665504.2,648156.28,,910370373.1,,109589871.7,1.4083,2019-1-1,910370373.1,,911018529.4,,2820150,,88696855.69,,4678953001,,,,5572058322,,,219951870,,2020-3-18,39734239.13,1039347889,,5248886637,,111960799.2,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,22758239.73,,716696952,5668076.36,,,,90127026,,,,,CNY,10077114,合并,年度报告,年度报告,,-26367323.71,-7661791.64
770782185.1,2020-1-23,,-15240062.55,,2941412770,0.48,1125654.53,,,7494029.68,-1438409.58,,,912452980.3,,,141670795.2,,,770782185.1,,59623024.88,0.48,2019-1-1,769343775.5,,769343775.5,,,,-37865156.06,,1463159361,,-16759549.8,,2941412770,-1438409.58,,122548224.5,,2020-1-23,26841009.21,918821355.4,,2020492002,,386185538.8,0,,2019-12-31,2019-12-31,,,,,,361590.42,,,-1800000,,,361590.42,,,27136924.87,770782185.1,244580.94,41773975.28,,,,15506676.74,,,-1800000,,CNY,10074445,合并,年度报告,年度报告,,-2502149,-11738706.7
23835558.79,2020-3-17,,2939207.31,,1866674820,0.08,230334.2,,,2492335.06,,,,31533798.28,-1729868.78,,7698239.49,-1729868.78,,25565427.57,,27146173.4,0.08,2019-1-1,25565427.57,,23835558.79,,,,17453379.23,,1678975308,,2706351.76,,1866674820,,,4380110.59,,2021-3-27,16312222.97,33795799.14,,1851773160,,107505965.8,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,19993310.68,23835558.79,,601507.42,,,,15720907.44,,,,,CNY,10079706,合并,年度报告,年度报告,,-3852607.47,-185771.35
34832971.03,2020-2-29,,,,1037732146,0.1506,357288.5,,,1077518.27,,,,36739939.69,2448864.26,,1906968.66,2448864.26,,32384106.77,,32467575.28,0.1506,2019-1-1,32384106.77,,34832971.03,,,,849456.73,,895113203,,,,1037732146,,,35211837.65,,2021-3-23,9193036.51,37460169.46,,987813574.4,,14978465.27,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,3539526.73,34832971.03,137.93,496383.51,,,,2040098.42,,,,,CNY,10098027,合并,年度报告,年度报告,,-5820208.87,-10177857.99
405755635.2,2020-3-17,,-2536456.23,,2693227392,0.5,5309.73,,,3807051.15,270884.77,,,457252402.5,4065677.56,,51496767.34,4065677.56,,401689957.6,,75875905.97,0.5,2019-1-1,401960842.4,,406026520,,,,18560476.5,,1773591930,,-2536456.23,,2693227392,270884.77,,196539539.3,,2021-2-27,21666208.41,461054144,,2236181248,,149947187.7,0,,2019-12-31,2020-12-31,,,,,,270884.77,,,,,,270884.77,,,36641853.52,405755635.2,3514.47,5002925.3,,,,21884975.64,,,,,CNY,10076570,合并,年度报告,年度报告,,-10051130.52,-20049781.63
89814976.81,2020-3-13,,2449022.94,,2382800058,0.15,1243596.66,,,1069966.63,108245.39,,,102759535.9,538004.81,,12944559.07,538004.81,,89276972,,105867647.4,0.15,2019-1-1,89385217.39,,89923222.2,,,,60634614.53,,1887029442,,,,2382800058,108245.39,,58421427.75,,2020-3-13,16137830.96,102585905.9,,2270307586,,142216623.8,0,,2019-12-31,2019-12-31,,,,,,108245.39,,,,,,108245.39,,,7936354.26,89814976.81,-18063510.25,1663186.55,,,,56011861.14,,,,,CNY,10098592,合并,年度报告,年度报告,,-1866071.89,-362360.31
265073721.6,2020-3-10,,-21334897.54,,8976374629,0.26,22925547.41,,,1920403.28,,,,302748965.7,-2404873.38,,37675244.06,-2404873.38,,267478595,,28574071.71,0.26,2019-1-1,267478595,,265073721.6,,,,63636017.42,,7936795181,,-11008421,,8976374629,,,400999832.9,,2021-2-24,21837591.77,281743821.6,,8642250568,,190407873.8,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,9908869.46,265073721.6,437509.07,13376432.89,,,,80499694.46,,,,,CNY,10086444,合并,年度报告,年度报告,,-40559450.17,-832270.24
76797490.13,2020-3-18,,-51671230.05,,4703671877,0.06,52491134.16,,,4600047.29,,,,104579535.9,25577017.41,,27782045.78,25577017.41,,51220472.72,,93389775.68,0.06,2019-1-1,51220472.72,,76797490.13,,,,67690426.38,,4127215719,,-51671230.05,,4703671877,,,122638662.3,,2020-4-9,34349109.96,56688449.04,,4613077853,,167794159,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,30150414.76,76797490.13,-466814.88,7045273.31,,,,69999184.91,,,,,CNY,10098354,合并,年度报告,年度报告,,-5008006.54,-6909938.63
342438319.3,2020-3-12,,27860876.35,,819119389.8,0.7,,,,3705242.92,115717.24,,,396770066.9,,,54331747.64,,,342438319.3,,272495948.8,0.7,2019-1-1,342554036.5,,342554036.5,,175281648.3,,-603213.92,,254765327.6,,8815894.69,,819119389.8,115717.24,,50680643.79,,2021-3-19,9704899.9,400475309.9,,633517859.3,,46474253.18,0,,2019-12-31,2020-12-31,,,,,,,,,115717.24,,,,,,13512428.22,342438319.3,95754.88,1031222.03,,,,,,,115717.24,,CNY,10099796,合并,年度报告,年度报告,,-1380398.5,-496529.91
145789293,2020-3-18,,369298284,,230920072.8,0.2031,3872518.63,,,103218835.2,,,,147655066.5,-7325633.99,,1865773.45,-7325633.99,,153114927,,17927650.39,0.2031,2019-1-1,153114927,,145789293,,,,48974831.09,,174447472.7,,,,230920072.8,,,9343194.17,,2020-3-18,4636702.58,247001383.1,,326515574.7,,71185723.77,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,-83570211.42,3973824.31,229359504.4,14765180.4,223356.26,,,,49218628.49,,,,,CNY,10098465,合并,年度报告,年度报告,,-19417298.99,-26023104.79
146889790.7,2020-2-29,7485209.04,7873573.65,,3518956915,0.1199,1223057.95,,,7884165.68,,,,150499764,29278163.4,,3609973.35,29278163.4,,117611627.3,,50189788.07,0.1199,2019-1-1,117611627.3,,146889790.7,,,,98109279.6,,3039988879,,-1341251.67,,3480634998,,,145629992,,2021-2-9,13026956.78,157160871.8,,3444874392,38321917.47,90444287.75,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,166843812.8,146889790.7,1127468.49,1267368.55,,,,100849311,,,,,CNY,10123432,合并,年度报告,年度报告,,-33261264.48,-59505241.86
386565231.4,2020-3-12,,-35654844.24,,4163842124,0.5934,13814408.46,,,5829378.6,,,,440045433,75422605.83,,53480201.64,75422605.83,,311142625.5,,133327434.7,0.5934,2019-1-1,311142625.5,,386565231.4,,13102994.05,,78392660.82,,3086942057,,,,4163842124,,,221222478.8,,2021-3-6,19733603.09,432060403.1,,3750618300,,211000065.6,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,38453772.71,386565231.4,41868.24,8957150.95,,,,83306173.38,,,,,CNY,10127029,合并,年度报告,年度报告,,-726794.02,3619582.57
605141874.3,2020-3-17,,34290358.38,,1989593123,0.77,88332.56,,,6387733.31,,,,712322547.8,,,107180673.5,,,605141874.3,,406932660.6,0.77,2019-1-1,605141874.3,,605141874.3,,,,-5102350.96,,823461876.3,,,,1989593123,,,10077712.03,,2020-3-17,28883081.7,718621948.5,,1327294215,,63041235.8,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,21117497.81,605141874.3,615711.63,5500735.45,,,,,,,,,CNY,10141320,合并,年度报告,年度报告,,461035.98,-161562.95
27500253.37,2020-3-7,,147067087.7,,2485724600,0.04,2651172.55,,,5369234.01,17805026.17,,,12141701.11,-4280924.33,,-15358552.26,-4215924.73,,31716178.1,,52183680.29,0.04,2019-1-1,49521204.27,,45240279.94,,-92409.51,,-1814433.05,,2127475822,,-1087572.14,,2485724600,17740026.57,,91441217.72,,2020-3-7,12076456.93,14859762.57,,2469813698,,188450954,0,-64999.6,2019-12-31,2019-12-31,,,,,,,,,17805026.17,,,,,-1114245.36,11076970.64,28614498.73,213317.08,4272141.97,,,,849560.93,,,17805026.17,,CNY,10186487,合并,年度报告,年度报告,,-132559295.6,-26756810.23
113271210.3,2020-3-13,,12237774.3,,600208305.7,0.54,21032.95,,,554315.64,-3317731.66,,,118049259.7,-2091.83,,4778049.43,-2091.83,,113273302.1,,86592188.35,0.54,2019-1-1,109955570.5,,109953478.6,,,,-135153.18,,317078406.8,,,,600208305.7,-3317731.66,,52640566.12,,2021-3-26,5941989.09,118582542.4,,515517984.8,,53399987.67,0,,2019-12-31,2020-12-31,,,,,,,,,-3317731.66,,,,,,22985176.44,113271210.3,609306.93,555027.03,,,,162307.32,,,-3317731.66,,CNY,10195971,合并,年度报告,年度报告,,-1851310.48,-88725.66
1804542669,2020-3-10,,259222749.5,,9176129996,0.29,2000,,,1343412.25,5512500,,,2089327431,-6019.5,,284784762.3,-6019.5,,1804548688,,1482984427,0.29,2019-1-1,1810061188,,1810055169,,1712787.5,,204308516.4,,3812594387,,,,9176129996,5512500,,697940218.4,,2020-3-10,56691639.24,2090668843,,7352991141,,1098471954,0,,2019-12-31,2019-12-31,,,,,,,,,5512500,,,,,,6749281.81,1804542669,182904.69,2451260.28,,,,107847460.7,,,5512500,,CNY,10173355,合并,年度报告,年度报告,,-337735.01,
543515784.9,2020-3-17,,2032965.71,,2153079394,0.52,4683213.37,,,3393927.18,,,,622114239.7,42952507.52,,78598454.79,42952507.52,,500563277.4,,113484528.1,0.52,2019-1-1,500563277.4,,543515784.9,,,,21323153.02,,1124850124,,-7793.57,,2153079394,,,137956029.9,,2021-2-9,22377031.54,620824953.5,,1542644956,,122654089.6,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,39977538.91,543515784.9,-302372.66,2926738.42,,,,23721044.33,,,,,CNY,10138164,合并,年度报告,年度报告,,-27549892.62,-3767723.71
897675406.1,2020-2-25,,11983529.98,,1742093893,1.67,2284114,,,521703.37,9515277.03,,,953206718.6,,,55531312.49,,,897675406.1,,199286211.6,1.67,2019-1-1,907190683.2,,907190683.2,,,,-104600842,,180824256.5,,,,1742093893,9515277.03,,464930038.8,,2021-3-2,26028994.57,951444308,,871731521.6,,105262862.1,0,,2019-12-31,2020-12-31,,,,,,9515277.03,,,,,,9515277.03,,,72059781.72,897675406.1,,107372566.7,,,,,,,,,CNY,10141573,合并,年度报告,年度报告,,-2961375.29,
148885310.3,2020-2-8,,-2307949.15,,1009839618,0.49,694293.35,,,420859.68,3712935.54,,,174024720.8,-3093301.86,,25139410.54,-2032338.82,,150917649.1,,453212335.7,0.49,2019-1-1,154630584.6,,151537282.8,,81065755.11,,-4170998.4,,233830734.5,,-2307949.15,,978005673.3,2651972.5,,120388730.5,,2021-3-20,3914649.1,173751287.1,,888416060.2,31833944.91,81240608.8,0,-1060963.04,2019-12-31,2020-12-31,,,,,,3224088.77,,,488846.77,,,3224088.77,,,20023743.72,148885310.3,6202809.56,7726330.04,,,,929232.54,,,488846.77,,CNY,10141440,合并,年度报告,年度报告,,-34198491.21,-18458138.86
-36110668.71,2020-3-17,,,,93083737.22,-0.0447,64693.01,,,16691436.63,,,,-35625214.63,-369195.4,,485454.08,-369195.4,,-35741473.31,,29080029.26,-0.0447,2019-1-1,-35741473.31,,-36110668.71,,,,186988.07,,53358098.91,,,,93083737.22,,,,,2021-3-10,285574.81,-18998471.01,,111193234.9,,28282543.88,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,,-36110668.71,83955.26,41143.42,,,,192123.17,,,,,CNY,10042717,合并,年度报告,年度报告,,-972928.56,
26138079.8,2020-3-7,,15782597.29,,575061343,0.08,105482.88,,,679890.84,863564.45,,,37001279.29,113873.38,,10863199.49,113873.38,,26024206.42,,95690953.93,0.08,2019-1-1,26887770.87,,27001644.25,,4958859.97,,27223253.18,,325490693.9,,5715611.75,,575061343,863564.45,,23505760.34,,2020-3-7,8247412.16,37575687.25,,564707077,,84549003.52,0,,2019-12-31,2019-12-31,,,,,,414926.41,,,448638.04,,,414926.41,,,9408025.15,26138079.8,-18168.66,2632799.2,,,,29468984.79,,,448638.04,,CNY,10132130,合并,年度报告,年度报告,,-9425979.62,6516087.14
-1921252637,2020-3-14,,-1127518621,,709291124.1,-3.58,1000,,,1142742.91,,,,-1921564710,-578874.25,,-312073.16,-578874.25,,-1920673762,,197550484.6,-3.58,2019-1-1,-1920673762,,-1921252637,,2790506.17,,49109961.73,,455362189.8,,-287159.53,,709291124.1,,,70099008.48,,2021-3-27,8517264.63,-1920422967,,893210037.9,,112571128.7,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,-1201133.27,14251365.24,-1920051503,341148.2,8546063.65,,,,57562188.11,,,,,CNY,10054211,合并,年度报告,年度报告,,-60594331.17,-565774120.1
3800063000,2020-1-16,,760743000,,24322024000,0.26,107863000,,,26652000,58369000,,,4828031000,377845000,,1027968000,377845000,,3422218000,,3701000,0.26,2019-1-1,3480587000,,3858432000,,1368000,,483017000,,18581536000,,707975000,,24322024000,58369000,,44914000,,2020-4-11,160392000,4746820000,,21073652000,,1800092000,0,,2019-12-31,2019-12-31,,3327000,1612000,,,34508000,,32391000,23861000,,,-1210000,,,145380000,3800063000,626124000,-25220000,,,,495611000,,,22249000,,CNY,10143815,合并,年度报告,年度报告,,-12774000,-22393000
2178755822,2020-2-20,,73828834.55,,3583534105,2.22,2768587.62,,,10172309.55,,,,2179349084,2716677.42,,593262.18,2716677.42,,2176039145,,49811014.56,2.23,2019-1-1,2176039145,,2178755822,,,,6229134.05,,1240916434,,71765218.11,,3583534105,,,29503969.37,,2021-3-3,3324905.91,2186752806,,1480408686,,150623228,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,3946056.99,2178755822,-355065.37,4985921.83,,,,6302499,,,,,CNY,10153947,合并,年度报告,年度报告,,6921460.33,-713899.6
16123226.66,2020-3-18,,8728524.17,,477681228.6,0.0346,636950.01,,,,-4877188.4,,,21208711.19,-2270326.15,,5085484.53,-2270326.15,,18393552.81,,70372659.61,0.0346,2019-1-1,13516364.41,,11246038.26,,,,-15698905.38,,292430224.6,,5314019.07,,477681228.6,-4877188.4,,38398405.85,,2020-3-18,1867445,20571761.18,,431620600.7,,44250770.99,0,,2019-12-31,2019-12-31,,,,,,,,,-4877188.4,,,,,,18977422.81,16123226.66,-1644.35,1075929.95,,,,,,,-4877188.4,,CNY,10151967,合并,年度报告,年度报告,,-49296905.28,-3896264.1
117099582.9,2020-3-10,,80920.02,,501180365.5,0.2344,342092.69,,,87210.93,176511.91,,,132524976.7,163708.67,,15425393.85,163708.67,,116935874.2,,33758145.88,0.2344,2019-1-1,117112386.1,,117276094.8,,,,-6380414.77,,203473873.2,,,,501180365.5,176511.91,,40943136.31,,2021-3-27,7198279.62,132270094.9,,335291527.5,,56298507.32,0,,2019-12-31,2020-12-31,,,,,,176511.91,,,,,,176511.91,,,12738173.84,117099582.9,-2148535.46,9998474.23,,,,1553954.95,,,,,CNY,10127467,合并,年度报告,年度报告,,-35153320.28,-9135981.16
1407327969,2020-2-12,,101933109.2,,10260858933,0.71,6174983.56,,,21664072.87,5308566.68,,,1438115277,131634349.6,,30787308.2,131634349.6,,1275693619,,1450801874,0.71,2019-1-1,1281002186,,1412636535,,5659301.31,,-119247255.1,,6156400319,,21542509.41,,10260858933,5308566.68,,50160911.69,,2021-1-27,54806602.26,1453604366,,8846285030,,1253362578,0,,2019-12-31,2020-12-31,,,,,,,,,5308566.68,,,,,,106251454,1407327969,1373036.52,126048070.3,,,,,,,5308566.68,,CNY,10152612,合并,年度报告,财务报告,,-24283964.3,-151902473
184349920,2020-2-29,,1523311.03,,2014294669,0.47,9162701.53,,,4074225.94,104068.09,,,221681038.1,,,37331118.04,,,184349920,,109655464.1,0.47,2019-1-1,184453988.1,,184453988.1,,-29771.47,,8248307.02,,1528327007,,1523311.03,,2014294669,104068.09,,51615219.46,,2020-2-29,14022627,216592562.5,,1803018342,,91149717.09,0,,2019-12-31,2019-12-31,,,,,,104068.09,,,,,,104068.09,,,9319935.77,184349920,-3314.56,4274044.08,,,,6417770.14,,,,,CNY,10127953,合并,年度报告,年度报告,,-5158931.91,-334993.86
140469729.3,2020-3-7,,25310228.72,,3267614211,0.28,925182.26,,,5059557.29,,,,156036445.9,3473720.7,,15566716.57,3473720.7,,136996008.6,,82495496.13,0.28,2019-1-1,136996008.6,,140469729.3,,,,30452751.15,,2798328090,,,,3267614211,,,106213745,,2021-3-27,16116450.4,160170820.9,,3120152914,,86546380.66,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,8042418.59,140469729.3,-8310553.14,2401391.22,,,,20967359.74,,,,,CNY,10129538,合并,年度报告,年度报告,,-11931133.47,-401437.14
-415045707.2,2020-3-13,,18447741.7,,5261799439,-0.24,46616501.67,,,6068562.44,79251274.45,,,-424868414.4,-84476463.22,,-9822707.24,-59156091.72,,-355889615.5,,1650399755,-0.24,2019-1-1,-276638341,,-361114804.2,,-4952050.16,,10665253.96,,1800697811,,-10638506.59,,5261799439,53930902.95,,126041296.4,,2021-3-6,58838887.81,-465416353.7,,4076269759,,429626755.1,0,-25320371.5,2019-12-31,2020-12-31,,,,,,68729755.52,,,10521518.93,,,68729755.52,,-4117631.32,30761247.56,-410928075.9,-167958.28,40891064.2,,,,44498900.36,,,10521518.93,,CNY,10157500,合并,年度报告,年度报告,,-1926053.91,-1693108961
