resultno,reportdate,reportscope,reportperiod,scope,regioncode,industrytype
20200630440000R86,2020/06,合并,半年报,all,440000,R86
20190930420000F51,2019/09,合并,季报,all,420000,F51
20200630320000C32,2020/06,合并,半年报,all,320000,C32
20200331650000F52,2020/03,合并,季报,all,650000,F52
20190630310000E50,2019/06,合并,半年报,all,310000,E50
20190331620000M74,2019/03,合并,季报,all,620000,M74
20190630350000C14,2019/06,合并,半年报,all,350000,C14
20200930450000N77,2020/09,合并,季报,all,450000,N77
20190930510000E47,2019/09,合并,季报,all,510000,E47
20200331140000C35,2020/03,合并,季报,all,140000,C35
20191231650000A03,2019/12,合并,年报,all,650000,A03
20190630320000C30,2019/06,合并,半年报,all,320000,C30
20190930370000Q85,2019/09,合并,季报,all,370000,Q85
20190930370000R85,2019/09,合并,季报,all,370000,R85
20200630410000A03,2020/06,合并,半年报,all,410000,A03
20190930410000C311,2019/09,合并,季报,all,410000,C31
20190930410000C31,2019/09,合并,季报,all,410000,C31
20190930310000G60,2019/09,合并,季报,all,310000,G60
20200930370000K70,2020/09,合并,季报,all,370000,K70
20190630370000C42,2019/06,合并,半年报,all,370000,C42
20191231620000C27,2019/12,合并,年报,all,620000,C27
20190930320000L72,2019/09,合并,季报,all,320000,L72
20200331220000C38,2020/03,合并,季报,all,220000,C38
20190630310000C22,2019/06,合并,半年报,all,310000,C22
20190630110000C39,2019/06,合并,半年报,all,110000,C39
20200630500000C311,2020/06,合并,半年报,all,500000,C31
20200630500000C31,2020/06,合并,半年报,all,500000,C31
20200930320000R87,2020/09,合并,季报,all,320000,R87
20200630370000C32,2020/06,合并,半年报,all,370000,C32
20200930440000C33,2020/09,合并,季报,all,440000,C33
20200930510000C37,2020/09,合并,季报,all,510000,C37
20191231430000N78,2019/12,合并,年报,all,430000,N78
20190331110000C37,2019/03,合并,季报,all,110000,C37
20200630350000I64,2020/06,合并,半年报,all,350000,I64
20200630220000C36,2020/06,合并,半年报,all,220000,C36
20190630430000C25,2019/06,合并,半年报,all,430000,C25
20190331140000D45,2019/03,合并,季报,all,140000,D45
20190930460000R90,2019/09,合并,季报,all,460000,R90
20190930460000S90,2019/09,合并,季报,all,460000,S90
20190630330000M74,2019/06,合并,半年报,all,330000,M74
20190930440000C311,2019/09,合并,季报,all,440000,C31
20190930440000C31,2019/09,合并,季报,all,440000,C31
20190930320000Q85,2019/09,合并,季报,all,320000,Q85
20190930320000R85,2019/09,合并,季报,all,320000,R85
20190630370000C30,2019/06,合并,半年报,all,370000,C30
20200630340000F52,2020/06,合并,半年报,all,340000,F52
20200630530000F51,2020/06,合并,半年报,all,530000,F51
20190630120000G59,2019/06,合并,半年报,all,120000,G59
20200630310000C20,2020/06,合并,半年报,all,310000,C20
20191231310000R88,2019/12,合并,年报,all,310000,R88
20200930320000K70,2020/09,合并,季报,all,320000,K70
20200331110000C35,2020/03,合并,季报,all,110000,C35
20190331620000B06,2019/03,合并,季报,all,620000,B06
20200930350000G54,2020/09,合并,季报,all,350000,G54
20190930510000C35,2019/09,合并,季报,all,510000,C35
20190930210000I64,2019/09,合并,季报,all,210000,I64
20200930520000C26,2020/09,合并,季报,all,520000,C26
20200930220000N77,2020/09,合并,季报,all,220000,N77
20190630350000C17,2019/06,合并,半年报,all,350000,C17
20190331120000C26,2019/03,合并,季报,all,120000,C26
20190930430000I64,2019/09,合并,季报,all,430000,I64
20190930410000C32,2019/09,合并,季报,all,410000,C32
20190930310000I63,2019/09,合并,季报,all,310000,I63
20200331510000N78,2020/03,合并,季报,all,510000,N78
20190331350000C19,2019/03,合并,季报,all,350000,C19
20190630320000C33,2019/06,合并,半年报,all,320000,C33
20200630440000L72,2020/06,合并,半年报,all,440000,L72
20190630500000C42,2019/06,合并,半年报,all,500000,C42
20190930440000C40,2019/09,合并,季报,all,440000,C40
20200630350000C15,2020/06,合并,半年报,all,350000,C15
20190630210000C25,2019/06,合并,半年报,all,210000,C25
20200930510000D46,2020/09,合并,季报,all,510000,D46
20190930350000C27,2019/09,合并,季报,all,350000,C27
20200930440000C42,2020/09,合并,季报,all,440000,C42
20190630340000C21,2019/06,合并,半年报,all,340000,C21
20190630110000E48,2019/06,合并,半年报,all,110000,E48
20200630320000C311,2020/06,合并,半年报,all,320000,C31
20200630320000C31,2020/06,合并,半年报,all,320000,C31
20200930410000C30,2020/09,合并,季报,all,410000,C30
20200930310000H61,2020/09,合并,季报,all,310000,H61
20200331430000I65,2020/03,合并,季报,all,430000,I65
20200331330000C34,2020/03,合并,季报,all,330000,C34
20190930140000C37,2019/09,合并,季报,all,140000,C37
20190930110000D45,2019/09,合并,季报,all,110000,D45
20200630610000C26,2020/06,合并,半年报,all,610000,C26
20200331360000D46,2020/03,合并,季报,all,360000,D46
20200630110000N77,2020/06,合并,半年报,all,110000,N77
20190630620000D44,2019/06,合并,半年报,all,620000,D44
20191231500000C22,2019/12,合并,年报,all,500000,C22
20191231520000M74,2019/12,合并,年报,all,520000,M74
20191231450000C26,2019/12,合并,年报,all,450000,C26
20200331440000C41,2020/03,合并,季报,all,440000,C41
20190930130000C13,2019/09,合并,季报,all,130000,C13
20190630150000C311,2019/06,合并,半年报,all,150000,C31
20190630150000C31,2019/06,合并,半年报,all,150000,C31
20190331420000F51,2019/03,合并,季报,all,420000,F51
20190630220000N78,2019/06,合并,半年报,all,220000,N78
20200331410000C33,2020/03,合并,季报,all,410000,C33
20200331450000N77,2020/03,合并,季报,all,450000,N77
20190930620000M74,2019/09,合并,季报,all,620000,M74
20190630140000B07,2019/06,合并,半年报,all,140000,B07
20190331500000R86,2019/03,合并,季报,all,500000,R86
20190331370000Q85,2019/03,合并,季报,all,370000,Q85
20190331370000R85,2019/03,合并,季报,all,370000,R85
20200930540000B09,2020/09,合并,季报,all,540000,B09
20200331370000K70,2020/03,合并,季报,all,370000,K70
20190331440000C32,2019/03,合并,季报,all,440000,C32
20190630130000F52,2019/06,合并,半年报,all,130000,F52
20190331320000R86,2019/03,合并,季报,all,320000,R86
20200930540000N78,2020/09,合并,季报,all,540000,N78
20190630510000C38,2019/06,合并,半年报,all,510000,C38
20191231330000C14,2019/12,合并,年报,all,330000,C14
20200331620000C39,2020/03,合并,季报,all,620000,C39
20200630650000C13,2020/06,合并,半年报,all,650000,C13
20191231410000C13,2019/12,合并,年报,all,410000,C13
20200930140000D44,2020/09,合并,季报,all,140000,D44
20190331460000I64,2019/03,合并,季报,all,460000,I64
20190331510000C36,2019/03,合并,季报,all,510000,C36
20190630110000A04,2019/06,合并,半年报,all,110000,A04
20190331360000C35,2019/03,合并,季报,all,360000,C35
20190630650000B11,2019/06,合并,半年报,all,650000,B11
20200930450000C38,2020/09,合并,季报,all,450000,C38
20190930510000B08,2019/09,合并,季报,all,510000,B08
20200331440000C30,2020/03,合并,季报,all,440000,C30
20190630120000I64,2019/06,合并,半年报,all,120000,I64
20200331510000C34,2020/03,合并,季报,all,510000,C34
20200630110000B06,2020/06,合并,半年报,all,110000,B06
20200331210000I65,2020/03,合并,季报,all,210000,I65
20200331360000C37,2020/03,合并,季报,all,360000,C37
20191231120000C39,2019/12,合并,年报,all,120000,C39
20200930610000R90,2020/09,合并,季报,all,610000,R90
20200930610000S90,2020/09,合并,季报,all,610000,S90
20191231420000C39,2019/12,合并,年报,all,420000,C39
20191231120000M73,2019/12,合并,年报,all,120000,M73
20200930310000R90,2020/09,合并,季报,all,310000,R90
20200930310000S90,2020/09,合并,季报,all,310000,S90
20200630530000C26,2020/06,合并,半年报,all,530000,C26
20200630440000M74,2020/06,合并,半年报,all,440000,M74
20200331130000C14,2020/03,合并,季报,all,130000,C14
20190930440000D46,2019/09,合并,季报,all,440000,D46
20190630320000C35,2019/06,合并,半年报,all,320000,C35
20190930330000C33,2019/09,合并,季报,all,330000,C33
20190630510000Q85,2019/06,合并,半年报,all,510000,Q85
20190630510000R85,2019/06,合并,半年报,all,510000,R85
20200930350000C23,2020/09,合并,季报,all,350000,C23
20190930360000C41,2019/09,合并,季报,all,360000,C41
20200630320000C37,2020/06,合并,半年报,all,320000,C37
20200331150000B06,2020/03,合并,季报,all,150000,B06
20200930440000D44,2020/09,合并,季报,all,440000,D44
20200930340000C15,2020/09,合并,季报,all,340000,C15
20190930500000M74,2019/09,合并,季报,all,500000,M74
20200630500000D46,2020/06,合并,半年报,all,500000,D46
20190630340000C27,2019/06,合并,半年报,all,340000,C27
20191231110000C13,2019/12,合并,年报,all,110000,C13
20191231310000B08,2019/12,合并,年报,all,310000,B08
20191231610000C42,2019/12,合并,年报,all,610000,C42
20191231130000D45,2019/12,合并,年报,all,130000,D45
20190331110000C40,2019/03,合并,季报,all,110000,C40
20200630350000C13,2020/06,合并,半年报,all,350000,C13
20190930450000K70,2019/09,合并,季报,all,450000,K70
20200930510000C40,2020/09,合并,季报,all,510000,C40
20200930330000C311,2020/09,合并,季报,all,330000,C31
20200930330000C31,2020/09,合并,季报,all,330000,C31
20190331340000C29,2019/03,合并,季报,all,340000,C29
20190331140000C32,2019/03,合并,季报,all,140000,C32
20190630330000L72,2019/06,合并,半年报,all,330000,L72
20190630630000C38,2019/06,合并,半年报,all,630000,C38
20200630330000R87,2020/06,合并,半年报,all,330000,R87
20200630220000C30,2020/06,合并,半年报,all,220000,C30
20190331110000C311,2019/03,合并,季报,all,110000,C31
20190331110000C31,2019/03,合并,季报,all,110000,C31
20190630210000F52,2019/06,合并,半年报,all,210000,F52
20200630370000C34,2020/06,合并,半年报,all,370000,C34
20200630500000C37,2020/06,合并,半年报,all,500000,C37
20200930340000I64,2020/09,合并,季报,all,340000,I64
20200930440000C35,2020/09,合并,季报,all,440000,C35
20190930320000M74,2019/09,合并,季报,all,320000,M74
20200331150000N77,2020/03,合并,季报,all,150000,N77
20190630220000C32,2019/06,合并,半年报,all,220000,C32
20190331120000F51,2019/03,合并,季报,all,120000,F51
20190630520000I63,2019/06,合并,半年报,all,520000,I63
20200331110000C33,2020/03,合并,季报,all,110000,C33
20200331310000C28,2020/03,合并,季报,all,310000,C28
20190930360000C30,2019/09,合并,季报,all,360000,C30
20190930510000C33,2019/09,合并,季报,all,510000,C33
20190930460000H61,2019/09,合并,季报,all,460000,H61
20200930650000C18,2020/09,合并,季报,all,650000,C18
20200930350000F52,2020/09,合并,季报,all,350000,F52
20191231150000C26,2019/12,合并,年报,all,150000,C26
20200630310000C26,2020/06,合并,半年报,all,310000,C26
20190630420000C15,2019/06,合并,半年报,all,420000,C15
20200930420000C27,2020/09,合并,季报,all,420000,C27
20190930410000D45,2019/09,合并,季报,all,410000,D45
20190930440000C37,2019/09,合并,季报,all,440000,C37
20200331630000C34,2020/03,合并,季报,all,630000,C34
20200630340000G54,2020/06,合并,半年报,all,340000,G54
20190630370000C36,2019/06,合并,半年报,all,370000,C36
20191231320000C19,2019/12,合并,年报,all,320000,C19
20190930320000E49,2019/09,合并,季报,all,320000,E49
20190630410000E48,2019/06,合并,半年报,all,410000,E48
20190331510000C30,2019/03,合并,季报,all,510000,C30
20200331520000F52,2020/03,合并,季报,all,520000,F52
20200630620000C311,2020/06,合并,半年报,all,620000,C31
20200630620000C31,2020/06,合并,半年报,all,620000,C31
20191231310000D44,2019/12,合并,年报,all,310000,D44
20190630230000C39,2019/06,合并,半年报,all,230000,C39
20190930650000C27,2019/09,合并,季报,all,650000,C27
20200630650000C15,2020/06,合并,半年报,all,650000,C15
20200630150000D44,2020/06,合并,半年报,all,150000,D44
20190331410000D46,2019/03,合并,季报,all,410000,D46
20200331370000B07,2020/03,合并,季报,all,370000,B07
20190331340000I65,2019/03,合并,季报,all,340000,I65
20190331230000C37,2019/03,合并,季报,all,230000,C37
20190331440000C34,2019/03,合并,季报,all,440000,C34
20191231210000C32,2019/12,合并,年报,all,210000,C32
20200630340000J69,2020/06,合并,半年报,all,340000,J69
20200630440000C38,2020/06,合并,半年报,all,440000,C38
20191231320000C24,2019/12,合并,年报,all,320000,C24
20200331360000C311,2020/03,合并,季报,all,360000,C31
20200331360000C31,2020/03,合并,季报,all,360000,C31
20191231500000G55,2019/12,合并,年报,all,500000,G55
20190630140000R87,2019/06,合并,半年报,all,140000,R87
20190930610000I63,2019/09,合并,季报,all,610000,I63
20191231220000F52,2019/12,合并,年报,all,220000,F52
20200331340000J67,2020/03,合并,季报,all,340000,J67
20190331320000N77,2019/03,合并,季报,all,320000,N77
20200331410000D44,2020/03,合并,季报,all,410000,D44
20200930650000G54,2020/09,合并,季报,all,650000,G54
20200331310000I64,2020/03,合并,季报,all,310000,I64
20190630150000C37,2019/06,合并,半年报,all,150000,C37
20200630130000C27,2020/06,合并,半年报,all,130000,C27
20200331230000D44,2020/03,合并,季报,all,230000,D44
20190331370000M74,2019/03,合并,季报,all,370000,M74
20190930130000C15,2019/09,合并,季报,all,130000,C15
20190930410000B09,2019/09,合并,季报,all,410000,B09
20190331350000C22,2019/03,合并,季报,all,350000,C22
20200331360000C40,2020/03,合并,季报,all,360000,C40
20191231320000G55,2019/12,合并,年报,all,320000,G55
20190930620000Q85,2019/09,合并,季报,all,620000,Q85
20190930620000R85,2019/09,合并,季报,all,620000,R85
20200630640000F52,2020/06,合并,半年报,all,640000,F52
20200331330000C32,2020/03,合并,季报,all,330000,C32
20200331430000I63,2020/03,合并,季报,all,430000,I63
20190930530000C29,2019/09,合并,季报,all,530000,C29
20190331440000D45,2019/03,合并,季报,all,440000,D45
20190630130000C25,2019/06,合并,半年报,all,130000,C25
20190331340000C14,2019/03,合并,季报,all,340000,C14
20191231430000C32,2019/12,合并,年报,all,430000,C32
20200630150000C35,2020/06,合并,半年报,all,150000,C35
20200930340000C28,2020/09,合并,季报,all,340000,C28
20191231310000C35,2019/12,合并,年报,all,310000,C35
20190630230000E48,2019/06,合并,半年报,all,230000,E48
20190630310000J68,2019/06,合并,半年报,all,310000,J68
20190331360000C42,2019/03,合并,季报,all,360000,C42
20191231530000D44,2019/12,合并,年报,all,530000,D44
20190630410000C39,2019/06,合并,半年报,all,410000,C39
20190930120000C23,2019/09,合并,季报,all,120000,C23
20190630120000G54,2019/06,合并,半年报,all,120000,G54
20190331520000J66,2019/03,合并,季报,all,520000,J66
20190331350000I65,2019/03,合并,季报,all,350000,I65
20200630610000J67,2020/06,合并,半年报,all,610000,J67
20200331460000G56,2020/03,合并,季报,all,460000,G56
20200630540000N78,2020/06,合并,半年报,all,540000,N78
20190331500000C30,2019/03,合并,季报,all,500000,C30
20190331370000C33,2019/03,合并,季报,all,370000,C33
20190630220000C39,2019/06,合并,半年报,all,220000,C39
20200930110000B06,2020/09,合并,季报,all,110000,B06
20190930620000C35,2019/09,合并,季报,all,620000,C35
20200630610000R90,2020/06,合并,半年报,all,610000,R90
20200630610000S90,2020/06,合并,半年报,all,610000,S90
20191231110000J69,2019/12,合并,年报,all,110000,J69
20190331430000C26,2019/03,合并,季报,all,430000,C26
20190630640000C17,2019/06,合并,半年报,all,640000,C17
20191231330000C24,2019/12,合并,年报,all,330000,C24
20191231540000C27,2019/12,合并,年报,all,540000,C27
20200630450000C38,2020/06,合并,半年报,all,450000,C38
20191231450000R90,2019/12,合并,年报,all,450000,R90
20191231450000S90,2019/12,合并,年报,all,450000,S90
20190930650000B11,2019/09,合并,季报,all,650000,B11
20200930360000C39,2020/09,合并,季报,all,360000,C39
20200331410000Q85,2020/03,合并,季报,all,410000,Q85
20200331410000R85,2020/03,合并,季报,all,410000,R85
20191231460000B07,2019/12,合并,年报,all,460000,B07
20190331230000A01,2019/03,合并,季报,all,230000,A01
20200331370000C311,2020/03,合并,季报,all,370000,C31
20200331370000C31,2020/03,合并,季报,all,370000,C31
20190331440000M73,2019/03,合并,季报,all,440000,M73
20190630130000C13,2019/06,合并,半年报,all,130000,C13
20200331440000R86,2020/03,合并,季报,all,440000,R86
20190930520000C29,2019/09,合并,季报,all,520000,C29
20190930150000C311,2019/09,合并,季报,all,150000,C31
20190930150000C31,2019/09,合并,季报,all,150000,C31
20190930220000N78,2019/09,合并,季报,all,220000,N78
20200331120000C29,2020/03,合并,季报,all,120000,C29
20191231110000C18,2019/12,合并,年报,all,110000,C18
